vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type,prob,dist,RUL,engine_failure,brake_failure,battery_failure,risk_bucket
Syn_15_00015,Mercedes-Benz,2023-01-16 00:00:00,75417.05178000004,93.79250613000008,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,92,0,0,0,15
Syn_15_00016,Mercedes-Benz,2023-01-17 00:00:00,75417.85178000004,93.9425061300001,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,91,0,0,0,15
Syn_15_00017,Mercedes-Benz,2023-01-18 00:00:00,75418.65178000004,94.0925061300001,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,90,0,0,0,15
Syn_15_00018,Mercedes-Benz,2023-01-19 00:00:00,75419.45178000005,94.24250613000012,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,89,0,0,0,15
Syn_15_00019,Mercedes-Benz,2023-01-20 00:00:00,75420.25178000005,94.39250613000011,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,88,0,0,0,15
Syn_15_00020,Mercedes-Benz,2023-01-21 00:00:00,75421.05178000005,94.54250613000012,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,87,0,0,0,15
Syn_15_00021,Mercedes-Benz,2023-01-22 00:00:00,75421.85178000006,94.69250613000013,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,86,0,0,0,15
Syn_15_00022,Mercedes-Benz,2023-01-23 00:00:00,75422.65178000006,94.84250613000012,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,85,0,0,0,15
Syn_15_00023,Mercedes-Benz,2023-01-24 00:00:00,75423.45178000006,94.99250613000014,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,84,0,0,0,15
Syn_15_00024,Mercedes-Benz,2023-01-25 00:00:00,75424.25178000006,95.14250613000014,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,83,0,0,0,15
Syn_15_00025,Mercedes-Benz,2023-01-26 00:00:00,75425.05178000007,95.29250613000016,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,82,0,0,0,15
Syn_15_00026,Mercedes-Benz,2023-01-27 00:00:00,75425.85178000007,95.44250613000015,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,81,0,0,0,15
Syn_15_00027,Mercedes-Benz,2023-01-28 00:00:00,75426.65178000007,95.59250613000016,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,80,0,0,0,15
Syn_15_00028,Mercedes-Benz,2023-01-29 00:00:00,75427.45178000008,95.74250613000017,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,79,0,0,0,15
Syn_15_00029,Mercedes-Benz,2023-01-30 00:00:00,75428.25178000008,95.89250613000016,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,78,0,0,0,15
Syn_15_00030,Mercedes-Benz,2023-01-31 00:00:00,75429.05178000008,96.04250613000018,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,77,0,0,0,15
Syn_15_00031,Mercedes-Benz,2023-02-01 00:00:00,75429.85178000008,96.19250613000018,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,76,0,0,0,15
Syn_15_00032,Mercedes-Benz,2023-02-02 00:00:00,75430.65178000009,96.3425061300002,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,75,0,0,0,15
Syn_15_00033,Mercedes-Benz,2023-02-03 00:00:00,75431.45178000009,96.4925061300002,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,74,0,0,0,15
Syn_15_00034,Mercedes-Benz,2023-02-04 00:00:00,75432.2517800001,96.6425061300002,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,73,0,0,0,15
Syn_15_00035,Mercedes-Benz,2023-02-05 00:00:00,75433.0517800001,96.7925061300002,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,72,0,0,0,15
Syn_15_00036,Mercedes-Benz,2023-02-06 00:00:00,75433.8517800001,96.9425061300002,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,71,0,0,0,15
Syn_15_00037,Mercedes-Benz,2023-02-07 00:00:00,75434.6517800001,97.09250613000022,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,70,0,0,0,15
Syn_15_00038,Mercedes-Benz,2023-02-08 00:00:00,75435.4517800001,97.24250613000022,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,69,0,0,0,15
Syn_15_00039,Mercedes-Benz,2023-02-09 00:00:00,75436.25178000011,97.39250613000024,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,68,0,0,0,15
Syn_15_00040,Mercedes-Benz,2023-02-10 00:00:00,75437.05178000011,97.54250613000023,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,67,0,0,0,15
Syn_15_00041,Mercedes-Benz,2023-02-11 00:00:00,75437.85178000011,97.69250613000024,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,66,0,0,0,15
Syn_15_00042,Mercedes-Benz,2023-02-12 00:00:00,75438.65178000012,97.84250613000025,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,65,0,0,0,15
Syn_15_00043,Mercedes-Benz,2023-02-13 00:00:00,75439.45178000012,97.99250613000024,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,64,0,0,0,15
Syn_15_00044,Mercedes-Benz,2023-02-14 00:00:00,75440.25178000012,98.14250613000026,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,63,0,0,0,15
Syn_15_00045,Mercedes-Benz,2023-02-15 00:00:00,75441.05178000013,98.29250613000026,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,62,0,0,0,15
Syn_15_00046,Mercedes-Benz,2023-02-16 00:00:00,75441.85178000013,98.44250613000028,1174.180154,51.6320756,90.2509989,18.19769948,3.444636064,26.11193022,29.62237092,74.34732449,464.8100427,1.443813343,1062.038373,1032.559168,9.796315165,79.29759143,0,59.34316489,33.07697061,91.42311945,70.53548557,46.678686,12.64041683,13.55917194,11.05021136,14.1748513,83.46849881,90.1621634,88.50198841,26.3805945,55.48884927,34.16800039,81.23297787,0,0,0,01-01-2050 00:00,No Failure,0.1504600202947287,0.0004600202947287,61,0,0,0,15
